ID	CONCEPTICON_ID	CONCEPTICON_GLOSS	NUMBER	ENGLISH	COMMUNITY_LABEL	COMMUNITY_ID	COMMUNITY_URL	SUBGRAPH_ID	SUBGRAPH_URL	FREQUENCY	DEGREE	WEIGHTED_DEGREE	RANK
List-2014-1280-701	1034	DEFENDANT	701	defendant	guilty	26	http://clics.lingpy.org/browse.php?community=cluster_26_guilty	0	http://clics.lingpy.org/browse.php?community=network_defendant_0&view=part	160	7	9	1203
List-2014-1280-702	1144	WITNESS	702	witness	tell story	20	http://clics.lingpy.org/browse.php?community=cluster_20_tell story	0	http://clics.lingpy.org/browse.php?community=network_witness_0&view=part	172	6	6	1238
List-2014-1280-703	1939	SWEAR	703	swear	promise	226	http://clics.lingpy.org/browse.php?community=cluster_226_promise	2	http://clics.lingpy.org/browse.php?community=network_swear_2&view=part	172	9	15	1096
List-2014-1280-704	1712	OATH	704	oath	promise	226	http://clics.lingpy.org/browse.php?community=cluster_226_promise	0	http://clics.lingpy.org/browse.php?community=network_oath_0&view=part	155	19	25	910
List-2014-1280-705	1814	ACCUSE	705	accuse	guilty	26	http://clics.lingpy.org/browse.php?community=cluster_26_guilty	9	http://clics.lingpy.org/browse.php?community=network_accuse_9&view=part	219	58	82	188
List-2014-1280-706	484	CONDEMN	706	condemn	judge (vb)	121	http://clics.lingpy.org/browse.php?community=cluster_121_judge (vb)	9	http://clics.lingpy.org/browse.php?community=network_condemn_9&view=part	173	70	100	118
List-2014-1280-707	983	CONVICT	707	convict (vb)	judge (vb)	121	http://clics.lingpy.org/browse.php?community=cluster_121_judge (vb)	7	http://clics.lingpy.org/browse.php?community=network_convict (vb)_7&view=part	148	21	37	702
List-2014-1280-708	988	ACQUIT	708	acquit	forgive	83	http://clics.lingpy.org/browse.php?community=cluster_83_forgive	14	http://clics.lingpy.org/browse.php?community=network_acquit_14&view=part	161	65	76	231
List-2014-1280-709	1682	GUILTY	709	guilty	guilty	26	http://clics.lingpy.org/browse.php?community=cluster_26_guilty	8	http://clics.lingpy.org/browse.php?community=network_guilty_8&view=part	176	14	24	929
List-2014-1280-710	90	INNOCENT	710	innocent	right, correct	12	http://clics.lingpy.org/browse.php?community=cluster_12_right, correct	0	http://clics.lingpy.org/browse.php?community=network_innocent_0&view=part	164	7	7	1225
List-2014-1280-711	390	PUNISHMENT	711	penalty, punishment	penalty, punishment	247	http://clics.lingpy.org/browse.php?community=cluster_247_penalty, punishment	2	http://clics.lingpy.org/browse.php?community=network_penalty, punishment_2&view=part	216	29	35	732
List-2014-1280-712	218	FINE (PENALTY)	712	fine	penalty, punishment	247	http://clics.lingpy.org/browse.php?community=cluster_247_penalty, punishment	2	http://clics.lingpy.org/browse.php?community=network_fine_2&view=part	155	10	14	1112
List-2014-1280-713	1281	PRISON	713	prison, jail	captive, prisoner	155	http://clics.lingpy.org/browse.php?community=cluster_155_captive, prisoner	4	http://clics.lingpy.org/browse.php?community=network_prison, jail_4&view=part	214	7	11	1165
List-2014-1280-714	845	MURDER	714	murder	extinguish	110	http://clics.lingpy.org/browse.php?community=cluster_110_extinguish	8	http://clics.lingpy.org/browse.php?community=network_murder_8&view=part	228	16	39	659
List-2014-1280-715	902	ADULTERY	715	adultery	prostitute	268	http://clics.lingpy.org/browse.php?community=cluster_268_prostitute	0	http://clics.lingpy.org/browse.php?community=network_adultery_0&view=part	179	5	6	1236
List-2014-1280-716	953	RAPE	716	rape	get, obtain	3	http://clics.lingpy.org/browse.php?community=cluster_3_get, obtain	0	http://clics.lingpy.org/browse.php?community=network_rape_0&view=part	190	14	15	1093
List-2014-1280-717	1889	ARSON	717	arson	burn (vb trans)	104	http://clics.lingpy.org/browse.php?community=cluster_104_burn (vb trans)	7	http://clics.lingpy.org/browse.php?community=network_arson_7&view=part	145	7	15	1103
List-2014-1280-718	1792	PERJURY	718	perjury	lie, tell lies	160	http://clics.lingpy.org/browse.php?community=cluster_160_lie, tell lies	5	http://clics.lingpy.org/browse.php?community=network_perjury_5&view=part	142	7	22	972
List-2014-1280-719	713	STEAL	719	steal	thief	234	http://clics.lingpy.org/browse.php?community=cluster_234_thief	2	http://clics.lingpy.org/browse.php?community=network_steal_2&view=part	275	24	33	760
List-2014-1280-720	1160	THIEF	720	thief	thief	234	http://clics.lingpy.org/browse.php?community=cluster_234_thief	2	http://clics.lingpy.org/browse.php?community=network_thief_2&view=part	254	10	17	1042
List-2014-1280-721	619	ANIMAL	721	animal	cattle (bovine)	51	http://clics.lingpy.org/browse.php?community=cluster_51_cattle (bovine)	20	http://clics.lingpy.org/browse.php?community=network_animal_20&view=part	247	33	67	302
List-2014-1280-722	2263	MALE (OF ANIMAL)	722	male (adj)	male	5	http://clics.lingpy.org/browse.php?community=cluster_5_male	42	http://clics.lingpy.org/browse.php?community=network_male (adj)_42&view=part	218	52	164	13
List-2014-1280-723	2262	FEMALE (OF ANIMAL)	723	female (adj)	wife	18	http://clics.lingpy.org/browse.php?community=cluster_18_wife	32	http://clics.lingpy.org/browse.php?community=network_female (adj)_32&view=part	214	30	132	34
List-2014-1280-724	631	LIVESTOCK	724	livestock	cattle (bovine)	51	http://clics.lingpy.org/browse.php?community=cluster_51_cattle (bovine)	20	http://clics.lingpy.org/browse.php?community=network_livestock_20&view=part	209	37	65	321
List-2014-1280-725	649	PASTURE	725	pasture	pasture	28	http://clics.lingpy.org/browse.php?community=cluster_28_pasture	14	http://clics.lingpy.org/browse.php?community=network_pasture_14&view=part	238	27	53	464
List-2014-1280-726	263	HERDSMAN	726	herdsman	herdsman	270	http://clics.lingpy.org/browse.php?community=cluster_270_herdsman	0	http://clics.lingpy.org/browse.php?community=network_herdsman_0&view=part	208	9	9	1195
List-2014-1280-727	851	STABLE	727	stable, stall	fortress	139	http://clics.lingpy.org/browse.php?community=cluster_139_fortress	0	http://clics.lingpy.org/browse.php?community=network_stable, stall_0&view=part	236	27	29	820
List-2014-1280-728	1153	CATTLE	728	cattle (bovine)	cattle (bovine)	51	http://clics.lingpy.org/browse.php?community=cluster_51_cattle (bovine)	28	http://clics.lingpy.org/browse.php?community=network_cattle (bovine)_28&view=part	193	18	54	453
List-2014-1280-729	1008	BULL	729	bull	cattle (bovine)	51	http://clics.lingpy.org/browse.php?community=cluster_51_cattle (bovine)	40	http://clics.lingpy.org/browse.php?community=network_bull_40&view=part	197	20	77	226
List-2014-1280-730	1169	OX	730	ox	cattle (bovine)	51	http://clics.lingpy.org/browse.php?community=cluster_51_cattle (bovine)	31	http://clics.lingpy.org/browse.php?community=network_ox_31&view=part	167	13	38	686
List-2014-1280-731	1007	COW	731	cow	cattle (bovine)	51	http://clics.lingpy.org/browse.php?community=cluster_51_cattle (bovine)	33	http://clics.lingpy.org/browse.php?community=network_cow_33&view=part	177	26	64	332
List-2014-1280-732	1989	CALF	732	calf	lamb	44	http://clics.lingpy.org/browse.php?community=cluster_44_lamb	33	http://clics.lingpy.org/browse.php?community=network_calf_33&view=part	210	29	58	396
List-2014-1280-733	1331	SHEEP	733	sheep	lamb	44	http://clics.lingpy.org/browse.php?community=cluster_44_lamb	28	http://clics.lingpy.org/browse.php?community=network_sheep_28&view=part	200	26	55	435
List-2014-1280-734	1344	RAM	734	ram	lamb	44	http://clics.lingpy.org/browse.php?community=cluster_44_lamb	36	http://clics.lingpy.org/browse.php?community=network_ram_36&view=part	185	23	68	297
List-2014-1280-735	1345	EWE	735	ewe	lamb	44	http://clics.lingpy.org/browse.php?community=cluster_44_lamb	31	http://clics.lingpy.org/browse.php?community=network_ewe_31&view=part	169	25	73	251
List-2014-1280-736	820	LAMB	736	lamb	lamb	44	http://clics.lingpy.org/browse.php?community=cluster_44_lamb	31	http://clics.lingpy.org/browse.php?community=network_lamb_31&view=part	192	26	64	331
List-2014-1280-737	1348	BOAR	737	boar	sow	31	http://clics.lingpy.org/browse.php?community=cluster_31_sow	36	http://clics.lingpy.org/browse.php?community=network_boar_36&view=part	210	13	44	583
List-2014-1280-738	1351	SOW (FEMALE PIG)	738	sow	sow	31	http://clics.lingpy.org/browse.php?community=cluster_31_sow	32	http://clics.lingpy.org/browse.php?community=network_sow_32&view=part	195	24	148	21
List-2014-1280-739	1337	PIG	739	pig	sow	31	http://clics.lingpy.org/browse.php?community=cluster_31_sow	26	http://clics.lingpy.org/browse.php?community=network_pig_26&view=part	228	16	35	730
List-2014-1280-740	1502	GOAT	740	goat	lamb	44	http://clics.lingpy.org/browse.php?community=cluster_44_lamb	12	http://clics.lingpy.org/browse.php?community=network_goat_12&view=part	174	23	32	782
List-2014-1280-741	2475	MALE GOAT	741	he-goat	lamb	44	http://clics.lingpy.org/browse.php?community=cluster_44_lamb	27	http://clics.lingpy.org/browse.php?community=network_he-goat_27&view=part	155	18	42	622
List-2014-1280-742	1972	KID	742	kid	lamb	44	http://clics.lingpy.org/browse.php?community=cluster_44_lamb	16	http://clics.lingpy.org/browse.php?community=network_kid_16&view=part	177	16	34	754
List-2014-1280-743	615	HORSE	743	horse (equine)	male	5	http://clics.lingpy.org/browse.php?community=cluster_5_male	29	http://clics.lingpy.org/browse.php?community=network_horse (equine)_29&view=part	191	19	35	734
List-2014-1280-744	936	STALLION	744	stallion	male	5	http://clics.lingpy.org/browse.php?community=cluster_5_male	45	http://clics.lingpy.org/browse.php?community=network_stallion_45&view=part	181	28	83	186
List-2014-1280-745	938	MARE	745	mare	wife	18	http://clics.lingpy.org/browse.php?community=cluster_18_wife	27	http://clics.lingpy.org/browse.php?community=network_mare_27&view=part	172	17	61	371
List-2014-1280-746	1647	FOAL	746	foal, colt	lamb	44	http://clics.lingpy.org/browse.php?community=cluster_44_lamb	44	http://clics.lingpy.org/browse.php?community=network_foal, colt_44&view=part	188	29	67	306
List-2014-1280-747	1862	DONKEY	747	ass, donkey	mule	252	http://clics.lingpy.org/browse.php?community=cluster_252_mule	0	http://clics.lingpy.org/browse.php?community=network_ass, donkey_0&view=part	175	10	13	1125
List-2014-1280-748	890	MULE	748	mule	mule	252	http://clics.lingpy.org/browse.php?community=cluster_252_mule	0	http://clics.lingpy.org/browse.php?community=network_mule_0&view=part	151	14	17	1062
List-2014-1280-749	265	FOWL	749	fowl	fowl	37	http://clics.lingpy.org/browse.php?community=cluster_37_fowl	10	http://clics.lingpy.org/browse.php?community=network_fowl_10&view=part	184	11	54	454
List-2014-1280-750	1511	ROOSTER	750	cock, rooster	fowl	37	http://clics.lingpy.org/browse.php?community=cluster_37_fowl	6	http://clics.lingpy.org/browse.php?community=network_cock, rooster_6&view=part	211	14	39	662
List-2014-1280-751	1514	HEN	751	hen	fowl	37	http://clics.lingpy.org/browse.php?community=cluster_37_fowl	6	http://clics.lingpy.org/browse.php?community=network_hen_6&view=part	215	23	72	262
List-2014-1280-752	1318	CHICKEN	752	chicken	fowl	37	http://clics.lingpy.org/browse.php?community=cluster_37_fowl	6	http://clics.lingpy.org/browse.php?community=network_chicken_6&view=part	220	18	54	451
List-2014-1280-753	1187	GOOSE	753	goose	duck	244	http://clics.lingpy.org/browse.php?community=cluster_244_duck	0	http://clics.lingpy.org/browse.php?community=network_goose_0&view=part	154	9	10	1180
List-2014-1280-754	1360	DUCK	754	duck	duck	244	http://clics.lingpy.org/browse.php?community=cluster_244_duck	0	http://clics.lingpy.org/browse.php?community=network_duck_0&view=part	229	10	11	1160
List-2014-1280-755	539	NEST	755	nest	beehive	59	http://clics.lingpy.org/browse.php?community=cluster_59_beehive	7	http://clics.lingpy.org/browse.php?community=network_nest_7&view=part	242	34	41	634
List-2014-1280-756	937	BIRD	756	bird	fowl	37	http://clics.lingpy.org/browse.php?community=cluster_37_fowl	15	http://clics.lingpy.org/browse.php?community=network_bird_15&view=part	247	19	49	507
List-2014-1280-757	950	SEAGULL	757	seagull	duck	244	http://clics.lingpy.org/browse.php?community=cluster_244_duck	0	http://clics.lingpy.org/browse.php?community=network_seagull_0&view=part	153	3	3	1268
List-2014-1280-758	758	HERON	758	heron	fowl	37	http://clics.lingpy.org/browse.php?community=cluster_37_fowl	0	http://clics.lingpy.org/browse.php?community=network_heron_0&view=part	212	8	10	1177
List-2014-1280-759	1905	EAGLE	759	eagle	hawk	137	http://clics.lingpy.org/browse.php?community=cluster_137_hawk	3	http://clics.lingpy.org/browse.php?community=network_eagle_3&view=part	204	14	29	824
List-2014-1280-760	307	HAWK	760	hawk	hawk	137	http://clics.lingpy.org/browse.php?community=cluster_137_hawk	3	http://clics.lingpy.org/browse.php?community=network_hawk_3&view=part	244	14	26	876
List-2014-1280-761	1185	VULTURE	761	vulture	hawk	137	http://clics.lingpy.org/browse.php?community=cluster_137_hawk	3	http://clics.lingpy.org/browse.php?community=network_vulture_3&view=part	195	14	26	887
List-2014-1280-762	1793	BAT	762	bat	duck	244	http://clics.lingpy.org/browse.php?community=cluster_244_duck	0	http://clics.lingpy.org/browse.php?community=network_bat_0&view=part	231	8	8	1210
List-2014-1280-763	882	PARROT	763	parrot	fowl	37	http://clics.lingpy.org/browse.php?community=cluster_37_fowl	0	http://clics.lingpy.org/browse.php?community=network_parrot_0&view=part	231	4	5	1248
List-2014-1280-764	913	CROW	764	crow	hawk	137	http://clics.lingpy.org/browse.php?community=cluster_137_hawk	0	http://clics.lingpy.org/browse.php?community=network_crow_0&view=part	188	4	6	1235
List-2014-1280-765	1853	DOVE	765	dove	penis	241	http://clics.lingpy.org/browse.php?community=cluster_241_penis	0	http://clics.lingpy.org/browse.php?community=network_dove_0&view=part	249	5	5	1247
List-2014-1280-766	735	OWL	766	owl	stir, mix	92	http://clics.lingpy.org/browse.php?community=cluster_92_stir, mix	0	http://clics.lingpy.org/browse.php?community=network_owl_0&view=part	288	8	7	1215
List-2014-1280-767	2009	DOG	767	dog	defecate	230	http://clics.lingpy.org/browse.php?community=cluster_230_defecate	0	http://clics.lingpy.org/browse.php?community=network_dog_0&view=part	262	16	17	1040
List-2014-1280-768	1136	RABBIT	768	rabbit	defecate	230	http://clics.lingpy.org/browse.php?community=cluster_230_defecate	0	http://clics.lingpy.org/browse.php?community=network_rabbit_0&view=part	210	9	9	1194
List-2014-1280-769	1208	CAT	769	cat	defecate	230	http://clics.lingpy.org/browse.php?community=cluster_230_defecate	0	http://clics.lingpy.org/browse.php?community=network_cat_0&view=part	224	12	13	1118
List-2014-1280-770	309	OPOSSUM	770	opossum	defecate	230	http://clics.lingpy.org/browse.php?community=cluster_230_defecate	0	http://clics.lingpy.org/browse.php?community=network_opossum_0&view=part	101	3	3	1270
List-2014-1280-771	2139	MUROID (MOUSE OR RAT)	771	mouse, rat	liver	204	http://clics.lingpy.org/browse.php?community=cluster_204_liver	0	http://clics.lingpy.org/browse.php?community=network_mouse, rat_0&view=part	348	20	20	989
List-2014-1280-772	227	FISH	772	fish	body	67	http://clics.lingpy.org/browse.php?community=cluster_67_body	12	http://clics.lingpy.org/browse.php?community=network_fish_12&view=part	248	18	24	919
List-2014-1280-773	213	FIN	773	fin (dorsal)	fur	1	http://clics.lingpy.org/browse.php?community=cluster_1_fur	13	http://clics.lingpy.org/browse.php?community=network_fin (dorsal)_13&view=part	169	21	30	810
List-2014-1280-774	266	SCALE	774	fishscale	fur	1	http://clics.lingpy.org/browse.php?community=cluster_1_fur	13	http://clics.lingpy.org/browse.php?community=network_fishscale_13&view=part	192	26	41	637
List-2014-1280-775	1916	GILL	775	gill	ear	186	http://clics.lingpy.org/browse.php?community=cluster_186_ear	0	http://clics.lingpy.org/browse.php?community=network_gill_0&view=part	150	12	15	1102
List-2014-1280-776	598	SHELL	776	shell	fur	1	http://clics.lingpy.org/browse.php?community=cluster_1_fur	13	http://clics.lingpy.org/browse.php?community=network_shell_13&view=part	226	40	68	294
List-2014-1280-777	1110	SHARK	777	shark	whale	202	http://clics.lingpy.org/browse.php?community=cluster_202_whale	0	http://clics.lingpy.org/browse.php?community=network_shark_0&view=part	137	4	4	1264
List-2014-1280-778	1479	DOLPHIN	778	porpoise, dolphin	cross	236	http://clics.lingpy.org/browse.php?community=cluster_236_cross	0	http://clics.lingpy.org/browse.php?community=network_porpoise, dolphin_0&view=part	128	3	3	1269
List-2014-1280-779	957	WHALE	779	whale	whale	202	http://clics.lingpy.org/browse.php?community=cluster_202_whale	0	http://clics.lingpy.org/browse.php?community=network_whale_0&view=part	138	5	5	1253
